school_id,year,province,district,area_type,school_type,school_ownership,medium_of_instruction,shift,grade_level,gender_served,total_enrollment,female_enrollment_ratio,total_teachers,qualified_teachers_pct,student_teacher_ratio,teacher_training_received,pass_rate_pct,dropout_rate_pct,matric_avg_score,scholarship_available,monthly_fee_pkr,annual_budget_pkr,infrastructure_score,has_electricity,has_clean_water,has_toilets,has_library,has_computer_lab,has_playground,has_boundary_wall,has_internet,building_condition,distance_from_city_km
PKS002081,2024,Punjab,Gujranwala,Rural,Government Primary,Private,Sindhi,Full Day,Grade 2,Female,186,0.691,5,73.2,37.2,Yes,65.9,17.2,,No,1317,1243402,5.0,Yes,Yes,No,Yes,No,Yes,No,Yes,Poor,6.5
PKS002082,2023,Sindh,Larkana,Urban,Private Higher Secondary,Government,Urdu,Full Day,Grade 9,Male,72,0.874,1,63.3,72.0,Yes,83.8,23.3,82.2,No,0,925104,5.0,Yes,Yes,No,Yes,No,Yes,No,Yes,Fair,14.6
PKS002083,2025,Punjab,Lahore,Urban,Government Higher Secondary,Private,English,Morning,Grade 8,Female,122,0.43,2,66.4,61.0,Yes,99.0,17.5,,No,283,2012070,3.0,Yes,Yes,No,No,No,Yes,No,No,Poor,12.1
PKS002084,2022,Punjab,Bahawalpur,Urban,Private Primary,Government,Urdu,Morning,Grade 9,Female,22,0.613,1,68.7,22.0,Yes,49.1,17.3,65.2,Yes,0,1217573,4.0,No,Yes,Yes - Combined,Yes,No,No,Yes,No,Fair,23.4
PKS002085,2025,Gilgit-Baltistan,Astore,Remote,Private Secondary,NGO/Trust,English,Morning,Grade 11,Female,665,0.398,21,94.0,31.7,Yes,59.2,27.9,,Yes,321,3147808,2.5,Partial,No,Yes - Separate,No,No,Yes,No,No,Excellent,34.9
PKS002086,2022,Punjab,Bahawalpur,Rural,Government Primary,Community Based,Pashto,Morning,Grade 8,Female,382,0.566,13,81.0,29.4,Yes,68.6,34.8,,No,710,2225746,3.0,No,No,Yes - Combined,No,No,Yes,Yes,No,Excellent,1.7
PKS002087,2024,Punjab,Faisalabad,Urban,Government Primary,Government,Urdu,Morning,Grade 6,Female,37,0.369,1,73.3,37.0,No,80.0,16.9,,Yes,0,710356,4.5,Yes,Yes,No,No,No,Yes,Partial,Yes,Fair,45.9
PKS002088,2025,Punjab,Gujranwala,Semi-Urban,Government Secondary,Government,Urdu,Evening,Grade 4,Male,115,0.289,3,66.6,38.3,Yes,48.0,4.2,,No,0,3644697,6.0,Yes,No,Yes - Combined,Yes,Yes,Yes,Yes,No,Very Poor,1.8
PKS002089,2022,KPK,Dera Ismail Khan,Urban,Private Primary,Private,Urdu,Morning,Grade 8,Female,53,0.33,1,45.3,53.0,Yes,58.7,10.9,,No,629,2504762,3.5,Yes,No,Yes - Combined,No,No,Yes,Partial,No,Good,16.2
PKS002090,2023,Sindh,Larkana,Remote,Government Primary,Government,Sindhi,Morning,Grade 10,Male,166,0.367,4,75.1,41.5,Partial,48.7,13.6,44.8,Yes,0,10207056,4.0,Yes,No,No,No,No,Yes,Yes,Yes,Poor,1.7
PKS002091,2025,Punjab,Faisalabad,Urban,Private Primary,Private,Urdu,Full Day,Grade 11,Female,55,0.318,1,81.9,55.0,Partial,99.0,14.1,,No,709,1046135,5.0,Yes,Yes,Yes - Separate,Yes,No,No,Yes,No,Excellent,7.5
PKS002092,2024,Punjab,Gujranwala,Semi-Urban,Technical/Vocational,Government,Urdu,Morning,Grade 4,Female,469,0.503,15,88.9,31.3,Yes,90.9,14.7,,No,0,2160011,4.0,Yes,Yes,No,No,Yes,Yes,No,No,Good,21.0
PKS002093,2025,Islamabad (ICT),Islamabad,Urban,Government Secondary,Private,Urdu,Evening,Grade 9,Female,73,0.689,1,42.7,73.0,No,88.2,6.7,66.1,No,1211,594958,6.0,Yes,Yes,Yes - Separate,Yes,No,No,Yes,Yes,Fair,3.9
PKS002094,2025,Sindh,Larkana,Remote,Private Higher Secondary,Private,Bilingual (Urdu/English),Morning,Grade 1,Female,101,0.568,3,50.9,33.7,Yes,70.4,31.3,,No,2629,2066983,7.0,Yes,Yes,Yes - Separate,Yes,Yes,Yes,Yes,No,Fair,27.3
PKS002095,2023,Islamabad (ICT),Islamabad,Semi-Urban,Special Education,Government,Pashto,Morning,Grade 3,Female,20,0.637,1,63.5,20.0,Yes,85.4,9.2,,Yes,0,2884314,5.0,Yes,Yes,Yes - Separate,No,Yes,No,Yes,No,Poor,14.9
PKS002096,2025,Punjab,Sheikhupura,Rural,Private Secondary,Government,English,Full Day,Grade 6,Female,317,0.393,8,62.7,39.6,Yes,74.9,35.0,,No,0,2037280,1.0,No,No,No,No,No,No,Yes,No,Poor,17.5
PKS002097,2024,Punjab,Multan,Semi-Urban,Government Higher Secondary,Government,Bilingual (Urdu/English),Evening,Grade 4,Male,208,0.329,5,88.4,41.6,No,53.8,14.6,,Yes,0,277196,3.0,No,Yes,Yes - Separate,No,No,No,Yes,No,Poor,4.8
PKS002098,2024,Balochistan,Dera Murad Jamali,Remote,Private Higher Secondary,Community Based,Urdu,Full Day,Grade 8,Male,104,0.46,2,90.6,52.0,Yes,44.0,11.2,,No,978,10194847,6.0,Yes,Yes,Yes - Separate,No,Yes,No,Yes,Yes,Good,3.6
PKS002099,2024,Sindh,Hyderabad,Semi-Urban,Government Higher Secondary,Private,Bilingual (Urdu/English),Morning,Grade 5,Male,437,0.437,14,53.1,31.2,Yes,60.8,18.0,,No,959,1074675,4.0,Yes,No,No,Yes,No,No,Yes,Yes,Very Poor,6.6
PKS002100,2022,Sindh,Sukkur,Rural,Private Higher Secondary,Community Based,Urdu,Morning,Grade 9,Female,70,0.278,2,66.8,35.0,Yes,43.5,15.8,47.6,Yes,604,434452,7.0,No,Yes,Yes - Separate,Yes,Yes,Yes,Yes,Yes,Good,44.8
PKS002101,2023,Punjab,Sheikhupura,Remote,Private Higher Secondary,Private,Urdu,Evening,Grade 10,Female,36,0.317,1,91.1,36.0,Yes,54.4,21.7,74.1,Yes,590,1764957,4.5,Partial,Yes,Yes - Combined,No,Yes,No,Yes,No,Good,22.4
PKS002102,2022,Islamabad (ICT),Islamabad,Urban,Government Primary,Government,Urdu,Full Day,Grade 4,Female,195,0.443,6,67.1,32.5,No,72.9,24.7,,No,0,3699327,6.0,Yes,Yes,Yes - Separate,No,No,Yes,Yes,Yes,Fair,5.0
PKS002103,2023,Punjab,Sialkot,Rural,Technical/Vocational,Government,English,Morning,Grade 7,Male,376,0.694,8,85.8,47.0,No,56.5,20.2,,No,0,8836432,4.0,Yes,Yes,Yes - Separate,No,No,No,Yes,No,Fair,6.9
PKS002104,2023,Punjab,Lahore,Rural,Private Secondary,Government,English,Evening,Grade 6,Male,24,0.506,1,86.7,24.0,No,54.7,20.6,,No,0,1281107,6.0,Yes,Yes,Yes - Separate,Yes,Yes,No,Yes,No,Poor,25.4
PKS002105,2022,Punjab,Faisalabad,Rural,Private Primary,Private,Pashto,Morning,Grade 3,Male,62,0.279,1,83.4,62.0,Yes,56.1,23.7,,No,907,1731435,5.0,Yes,Yes,Yes - Separate,No,Yes,No,Yes,No,Fair,200.0
PKS002106,2025,Sindh,Hyderabad,Rural,Government Primary,Private,Bilingual (Urdu/English),Full Day,Grade 6,Male,77,0.57,2,50.4,38.5,Yes,77.7,7.5,,Yes,969,19722779,4.0,Yes,No,Yes - Combined,No,Yes,No,Yes,No,Good,6.0
PKS002107,2022,Balochistan,Hub,Rural,Private Primary,Community Based,Urdu,Morning,Grade 11,Female,138,0.28,5,80.7,27.6,Yes,51.1,37.1,,No,5269,2075864,4.0,Yes,Yes,Yes - Separate,No,Yes,No,No,No,Good,11.9
PKS002108,2025,Sindh,Khairpur,Remote,Private Primary,Government,Bilingual (Urdu/English),Full Day,Grade 1,Male,84,0.298,1,93.7,84.0,No,50.3,35.4,,No,0,18586011,5.0,No,Yes,Yes - Separate,Yes,Yes,No,Yes,No,Good,6.6
PKS002109,2025,Balochistan,Chaman,Semi-Urban,Government Secondary,Government,English,Morning,Grade 3,Male,87,0.735,2,70.9,43.5,No,58.4,7.9,,No,0,8928539,4.0,No,Yes,Yes - Separate,No,Yes,No,Yes,No,Fair,5.7
PKS002110,2023,Sindh,Jacobabad,Semi-Urban,Private Secondary,Government,Urdu,Morning,Grade 1,Male,160,0.416,4,79.4,40.0,Yes,62.5,9.8,,No,0,756780,3.0,Yes,No,No,Yes,No,No,Yes,No,Fair,14.3
PKS002111,2022,KPK,Swat,Semi-Urban,Private Primary,NGO/Trust,Urdu,Full Day,Grade 8,Female,254,0.611,8,84.5,31.8,No,80.2,21.6,,No,98,434445,4.0,No,No,Yes - Separate,No,Yes,Yes,No,Yes,Excellent,12.2
PKS002112,2023,Punjab,Lahore,Remote,Government Higher Secondary,Private,Urdu,Morning,Grade 1,Male,239,0.472,5,74.7,47.8,No,44.6,6.7,,No,3608,1292886,3.5,Partial,No,No,No,Yes,Yes,Yes,No,Very Poor,12.4
PKS002113,2024,AJK,Bagh,Urban,Government Secondary,Private,Pashto,Evening,Grade 6,Male,59,0.339,1,41.5,59.0,No,99.0,0.5,,No,444,276366,4.0,No,No,No,Yes,No,Yes,Yes,Yes,Fair,1.5
PKS002114,2022,KPK,Swat,Urban,Private Secondary,Government,Pashto,Morning,Grade 12,Female,172,0.51,5,89.4,34.4,Yes,46.8,6.8,,No,0,1031650,6.0,Yes,Yes,Yes - Separate,No,Yes,Yes,Yes,No,Good,16.9
PKS002115,2022,Sindh,Thatta,Semi-Urban,Technical/Vocational,Private,Urdu,Morning,Grade 12,Female,333,0.498,8,70.6,41.6,No,86.0,1.5,,No,341,1298501,5.0,Yes,No,Yes - Separate,Yes,Yes,No,Yes,No,Good,7.4
PKS002116,2025,Punjab,Gujranwala,Urban,Private Primary,Government,Urdu,Morning,Grade 1,Female,612,0.738,21,71.0,29.1,No,87.3,24.8,,No,0,2241556,6.0,Yes,Yes,Yes - Combined,Yes,Yes,Yes,No,No,Good,17.5
PKS002117,2023,Sindh,Dadu,Semi-Urban,Private Secondary,Government,Urdu,Evening,Grade 3,Female,348,0.28,11,79.0,31.6,Yes,89.2,24.5,,Yes,0,5214584,1.0,No,No,No,Yes,No,No,No,No,Fair,13.0
PKS002118,2023,AJK,Bagh,Semi-Urban,Government Secondary,Government,English,Evening,Grade 7,Male,336,0.543,8,92.0,42.0,Partial,52.3,24.3,,No,0,1064744,6.0,Yes,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Good,71.6
PKS002119,2024,Sindh,Larkana,Urban,Private Secondary,Private,Urdu,Morning,Grade 12,Male,174,0.368,4,63.0,43.5,Partial,86.0,13.5,,No,1696,7199479,4.0,Yes,Yes,Yes - Separate,No,No,Yes,No,No,Good,3.0
PKS002120,2023,Punjab,Lahore,Remote,Madrasah,Government,Sindhi,Full Day,Grade 4,Male,38,0.379,1,79.5,38.0,Yes,33.6,19.2,,Yes,0,5268780,4.0,Yes,Yes,Yes - Separate,No,No,Yes,No,No,Excellent,4.1
PKS002121,2024,Sindh,Hyderabad,Semi-Urban,Government Secondary,Private,English,Morning,Grade 12,Male,60,0.571,1,46.5,60.0,Yes,99.0,11.0,,No,432,4516722,4.0,Yes,Yes,Yes - Separate,No,No,No,Yes,No,Fair,56.8
PKS002122,2025,Punjab,Bahawalpur,Urban,Private Primary,NGO/Trust,Urdu,Morning,Grade 12,Male,94,0.595,2,52.8,47.0,Yes,89.6,16.8,,No,421,526928,4.5,Partial,Yes,No,No,Yes,Yes,No,Yes,Excellent,12.4
PKS002123,2025,Islamabad (ICT),Islamabad,Rural,Government Higher Secondary,Government,Pashto,Evening,Grade 1,Male,390,0.313,8,74.9,48.8,Partial,84.4,18.9,,No,0,5363516,4.0,Yes,Yes,Yes - Combined,Yes,No,No,No,No,Good,188.1
PKS002124,2022,KPK,Mardan,Rural,Government Primary,Government,Sindhi,Morning,Grade 2,Male,102,0.373,2,66.8,51.0,Yes,80.0,29.9,,Yes,0,1212904,5.0,Yes,Yes,Yes - Separate,No,Yes,No,Yes,No,Good,3.7
PKS002125,2025,Sindh,Nawabshah,Rural,Madrasah,Private,English,Evening,Grade 1,Male,80,0.393,2,81.6,40.0,Partial,99.0,22.6,,No,1379,796019,5.0,Yes,Yes,No,Yes,No,Yes,Yes,No,Poor,7.9
PKS002126,2022,KPK,Bannu,Urban,Private Secondary,Community Based,Urdu,Morning,Grade 7,Male,217,0.707,6,52.8,36.2,Yes,69.4,7.6,,No,882,537637,5.0,No,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Poor,2.3
PKS002127,2022,Punjab,Multan,Semi-Urban,Private Secondary,NGO/Trust,Urdu,Morning,Grade 5,Female,20,0.838,1,63.0,20.0,Yes,61.6,12.6,,No,348,12978389,5.0,Yes,Yes,Yes - Combined,No,Yes,No,Yes,No,Poor,18.5
PKS002128,2025,Balochistan,Quetta,Rural,Private Higher Secondary,Private,English,Full Day,Grade 8,Female,112,0.401,3,67.5,37.3,No,69.1,15.5,,No,589,611823,5.0,No,Yes,Yes - Separate,No,Yes,No,Yes,Yes,Good,17.9
PKS002129,2025,Punjab,Multan,Urban,Private Primary,Government,Urdu,Morning,Grade 4,Male,122,0.732,3,77.3,40.7,Yes,58.1,4.4,,Yes,0,683812,5.0,Yes,Yes,No,Yes,No,Yes,Yes,No,Fair,4.0
PKS002130,2025,Sindh,Sukkur,Rural,Private Higher Secondary,Private,Sindhi,Evening,Grade 6,Female,158,0.293,3,56.6,52.7,Yes,65.7,13.8,,No,268,40408944,6.0,Yes,Yes,Yes - Separate,No,Yes,No,Yes,Yes,Fair,109.6
PKS002131,2023,Sindh,Larkana,Rural,Government Secondary,NGO/Trust,Urdu,Evening,Grade 5,Male,51,0.682,1,63.4,51.0,Yes,44.2,22.8,,No,151,951304,4.0,Yes,Yes,No,Yes,Yes,No,No,No,Fair,3.9
PKS002132,2024,KPK,Mansehra,Rural,Technical/Vocational,Private,Bilingual (Urdu/English),Morning,Grade 2,Male,178,0.329,4,78.0,44.5,Yes,77.4,11.3,,No,1131,1919692,4.0,Yes,No,Yes - Separate,No,No,Yes,Yes,No,Fair,22.6
PKS002133,2022,Balochistan,Turbat,Semi-Urban,Private Secondary,Government,Urdu,Evening,Grade 11,Male,113,0.198,3,66.0,37.7,Yes,64.8,21.9,,Yes,0,629917,5.0,Yes,Yes,Yes - Separate,No,No,Yes,No,Yes,Good,30.1
PKS002134,2025,Sindh,Larkana,Semi-Urban,Government Higher Secondary,Government,English,Evening,Grade 3,Male,26,0.243,1,80.2,26.0,No,65.1,14.4,,Yes,0,2072422,7.0,Yes,Yes,Yes - Combined,No,Yes,Yes,Yes,Yes,Excellent,52.1
PKS002135,2023,Punjab,Lahore,Remote,Private Secondary,Government,Urdu,Morning,Grade 4,Male,114,0.365,2,81.9,57.0,No,71.6,22.7,,No,0,3535730,3.0,No,No,No,Yes,No,Yes,Yes,No,Very Poor,6.3
PKS002136,2023,Punjab,Gujranwala,Remote,Private Secondary,Government,Sindhi,Morning,Grade 10,Male,103,0.546,2,60.0,51.5,Yes,45.7,25.3,60.7,Yes,0,671828,6.0,Yes,Yes,Yes - Separate,Yes,Yes,Yes,No,No,Excellent,54.4
PKS002137,2022,Punjab,Faisalabad,Rural,Government Higher Secondary,Government,Urdu,Morning,Grade 5,Female,90,0.586,2,94.9,45.0,Yes,62.8,35.2,,Yes,0,3708157,7.0,No,Yes,Yes - Separate,Yes,Yes,Yes,Yes,Yes,Fair,6.4
PKS002138,2022,Balochistan,Chaman,Rural,Private Primary,Government,Pashto,Morning,Grade 1,Male,54,0.504,1,60.3,54.0,Yes,84.6,23.7,,No,0,3870248,5.0,Yes,No,Yes - Separate,Yes,Yes,Yes,No,No,Very Poor,28.7
PKS002139,2025,KPK,Swat,Rural,Government Primary,Government,Bilingual (Urdu/English),Morning,Grade 12,Female,80,0.666,2,86.5,40.0,Yes,75.4,35.8,,No,0,4524922,3.0,No,Yes,Yes - Separate,No,No,No,Yes,No,Good,36.4
PKS002140,2022,KPK,Charsadda,Urban,Private Primary,Private,Urdu,Morning,Grade 12,Male,86,0.51,3,56.2,28.7,Yes,84.8,14.3,,No,93,598510,6.0,No,Yes,Yes - Combined,Yes,No,Yes,Yes,Yes,Good,18.0
PKS002141,2022,Balochistan,Dera Murad Jamali,Semi-Urban,Private Secondary,Government,Urdu,Evening,Grade 11,Female,85,0.297,2,89.8,42.5,No,77.2,4.1,,Yes,0,849583,3.0,Partial,Yes,Yes - Separate,No,No,No,Partial,No,Fair,78.3
PKS002142,2025,Punjab,Faisalabad,Semi-Urban,Government Secondary,Government,Urdu,Morning,Grade 11,Female,22,0.613,1,83.3,22.0,No,54.7,23.5,,Yes,0,933117,3.5,Partial,No,Yes - Separate,No,No,Yes,Yes,No,Poor,52.1
PKS002143,2023,Punjab,Sargodha,Rural,Government Higher Secondary,Government,Sindhi,Full Day,Grade 11,Female,215,0.412,8,78.7,26.9,Yes,81.6,21.4,,No,0,5718121,5.5,Yes,No,Yes - Combined,Yes,Yes,Yes,Partial,No,Poor,4.6
PKS002144,2025,Sindh,Sukkur,Urban,Government Secondary,Private,Urdu,Morning,Grade 12,Female,72,0.482,1,91.6,72.0,Yes,78.3,2.9,,No,1320,454957,3.5,Partial,Yes,No,No,No,Yes,Yes,No,Excellent,2.0
PKS002145,2023,Punjab,Gujrat,Rural,Government Primary,Government,Pashto,Morning,Grade 7,Male,94,0.538,3,91.3,31.3,No,35.0,14.6,,No,0,711657,3.0,Yes,No,No,Yes,No,No,Yes,No,Good,21.9
PKS002146,2025,Sindh,Khairpur,Rural,Government Higher Secondary,Government,Urdu,Morning,Grade 5,Male,122,0.618,3,96.7,40.7,Partial,43.6,29.8,,No,0,548037,4.5,Partial,Yes,Yes - Combined,No,Yes,No,Yes,No,Excellent,40.2
PKS002147,2024,Islamabad (ICT),Islamabad,Remote,Government Primary,Government,Sindhi,Morning,Grade 6,Female,606,0.298,15,77.1,40.4,No,44.7,30.3,,Yes,0,7021471,5.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Excellent,9.1
PKS002148,2024,Sindh,Mirpurkhas,Urban,Private Higher Secondary,Community Based,Urdu,Evening,Grade 10,Male,71,0.34,2,82.5,35.5,Yes,54.4,23.2,52.4,No,258,3420825,3.0,Yes,No,Yes - Separate,No,Yes,No,No,No,Excellent,38.4
PKS002149,2023,Punjab,Gujrat,Semi-Urban,Government Secondary,Private,English,Morning,Grade 3,Female,110,0.314,4,74.9,27.5,Yes,99.0,17.2,,Yes,538,780489,5.5,Partial,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Very Poor,141.9
PKS002150,2025,KPK,Dera Ismail Khan,Urban,Government Primary,Government,Urdu,Morning,Grade 2,Female,306,0.589,11,93.1,27.8,Yes,56.5,16.2,,No,0,1236086,6.0,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Excellent,25.9
PKS002151,2025,Islamabad (ICT),Islamabad,Rural,Government Secondary,Private,Bilingual (Urdu/English),Evening,Grade 12,Male,451,0.261,15,83.9,30.1,Yes,82.5,22.0,,No,393,1153574,5.0,Yes,Yes,Yes - Separate,No,No,No,Yes,Yes,Fair,3.7
PKS002152,2024,Sindh,Khairpur,Urban,Private Primary,Private,English,Morning,Grade 2,Female,243,0.641,5,42.2,48.6,Yes,59.2,2.6,,Yes,454,1077729,5.0,Yes,Yes,Yes - Separate,No,No,Yes,Yes,No,Good,26.7
PKS002153,2024,Punjab,Sialkot,Rural,Government Primary,NGO/Trust,English,Morning,Grade 4,Female,78,0.466,2,54.5,39.0,Yes,60.9,26.9,,Yes,295,953458,4.0,No,Yes,Yes - Combined,No,No,Yes,Yes,No,Good,1.4
PKS002154,2024,Punjab,Gujranwala,Urban,Private Primary,Private,Bilingual (Urdu/English),Full Day,Grade 8,Female,129,0.422,3,80.6,43.0,Yes,65.9,11.3,,No,588,2514913,6.0,Yes,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Poor,6.9
PKS002155,2022,KPK,Abbottabad,Rural,Government Primary,NGO/Trust,Urdu,Morning,Grade 5,Female,254,0.833,6,55.4,42.3,No,36.8,18.3,,Yes,497,324049,6.0,Yes,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Excellent,63.0
PKS002156,2023,Sindh,Khairpur,Rural,Government Secondary,Government,Sindhi,Morning,Grade 4,Female,33,0.67,1,99.9,33.0,Partial,55.9,30.1,,No,0,1729421,5.0,Yes,Yes,Yes - Separate,No,No,Yes,No,Yes,Very Poor,30.0
PKS002157,2025,KPK,Bannu,Rural,Government Primary,NGO/Trust,Bilingual (Urdu/English),Morning,Grade 11,Male,182,0.773,6,55.6,30.3,Yes,56.4,25.3,,Yes,440,561798,4.0,No,Yes,Yes - Separate,No,No,Yes,Yes,No,Poor,29.1
PKS002158,2024,Balochistan,Dera Murad Jamali,Urban,Government Secondary,Government,Urdu,Morning,Grade 6,Female,82,0.551,2,67.0,41.0,Yes,78.3,24.5,,No,0,2123511,7.0,Yes,Yes,Yes - Separate,Yes,No,Yes,Yes,Yes,Fair,4.4
PKS002159,2023,Punjab,Sialkot,Remote,Private Primary,Government,Urdu,Evening,Grade 6,Male,44,0.249,1,76.1,44.0,No,64.6,19.1,,No,0,8739547,4.0,No,Yes,Yes - Separate,Yes,No,No,Yes,No,Excellent,15.5
PKS002160,2023,Balochistan,Loralai,Rural,Government Higher Secondary,Government,Urdu,Evening,Grade 7,Female,36,0.399,1,88.5,36.0,Yes,50.7,31.5,,No,0,890737,1.0,Yes,No,No,No,No,No,No,No,Fair,48.3
PKS002161,2025,Balochistan,Loralai,Urban,Private Secondary,Private,Urdu,Full Day,Grade 6,Female,389,0.201,9,62.3,43.2,Yes,99.0,7.1,,No,1009,1502662,5.0,Yes,No,Yes - Combined,Yes,Yes,No,Yes,No,Good,16.4
PKS002162,2025,Punjab,Lahore,Urban,Government Higher Secondary,Government,Bilingual (Urdu/English),Evening,Grade 12,Male,145,0.718,3,85.8,48.3,No,83.8,16.0,,No,0,2436439,3.0,No,No,Yes - Separate,No,Yes,No,Yes,No,Excellent,8.5
PKS002163,2025,Islamabad (ICT),Islamabad,Rural,Government Primary,Private,English,Evening,Grade 8,Male,26,0.397,1,52.7,26.0,No,60.0,5.5,,No,985,480886,4.0,Yes,Yes,No,Yes,No,No,Yes,No,Fair,13.3
PKS002164,2025,Punjab,Gujranwala,Urban,Madrasah,Government,Urdu,Morning,Grade 9,Male,40,0.446,1,60.2,40.0,Yes,55.3,21.2,48.4,No,0,1563692,6.0,Yes,Yes,Yes - Separate,Yes,No,Yes,Yes,No,Good,3.3
PKS002165,2022,Balochistan,Gwadar,Rural,Government Secondary,Private,Pashto,Morning,Grade 4,Male,36,0.523,1,65.5,36.0,Yes,63.3,21.7,,No,1582,368047,5.0,Yes,Yes,Yes - Combined,Yes,No,No,Yes,No,Good,42.1
PKS002166,2023,Punjab,Gujrat,Urban,Madrasah,Government,Sindhi,Full Day,Grade 2,Female,175,0.488,4,68.2,43.8,Yes,55.3,15.6,,Yes,0,557250,5.0,Yes,No,Yes - Separate,No,No,Yes,Yes,Yes,Good,176.9
PKS002167,2022,Punjab,Multan,Rural,Government Primary,Government,English,Full Day,Grade 12,Female,164,0.579,5,78.9,32.8,Yes,45.8,38.8,,No,0,1932585,4.5,Partial,No,Yes - Separate,No,Yes,Yes,Yes,No,Excellent,11.6
PKS002168,2024,Punjab,Rawalpindi,Rural,Government Secondary,Government,Urdu,Full Day,Grade 2,Female,127,0.118,5,77.2,25.4,Yes,85.2,16.3,,Yes,0,23983109,3.0,No,Yes,Yes - Separate,No,No,No,Yes,No,Good,5.6
PKS002169,2024,Islamabad (ICT),Islamabad,Remote,Private Secondary,Private,Urdu,Full Day,Grade 9,Male,25,0.514,1,91.0,25.0,Yes,68.4,12.2,44.4,No,650,2413912,3.0,Yes,No,Yes - Combined,Yes,No,No,No,No,Fair,17.9
PKS002170,2024,Punjab,Sargodha,Rural,Government Secondary,Private,English,Evening,Grade 3,Male,213,0.78,4,69.8,53.2,Yes,81.4,13.7,,No,794,1696090,3.0,Yes,No,Yes - Combined,No,No,No,Yes,No,Good,23.1
PKS002171,2022,KPK,Mansehra,Semi-Urban,Government Higher Secondary,Government,English,Full Day,Grade 12,Female,62,0.63,1,86.9,62.0,No,78.2,7.5,,No,0,250722,6.0,Yes,Yes,Yes - Separate,Yes,No,Yes,No,Yes,Fair,21.4
PKS002172,2024,Punjab,Bahawalpur,Urban,Government Secondary,Private,Urdu,Morning,Grade 2,Female,113,0.718,2,46.7,56.5,Yes,95.6,3.0,,No,591,5737201,5.0,Yes,No,Yes - Separate,Yes,No,Yes,Yes,No,Good,16.6
PKS002173,2022,KPK,Bannu,Remote,Private Secondary,NGO/Trust,Urdu,Morning,Grade 3,Female,278,0.451,9,76.9,30.9,No,38.8,36.0,,No,474,925898,5.0,No,Yes,Yes - Separate,No,No,Yes,Yes,Yes,Good,3.7
PKS002174,2023,Punjab,Multan,Urban,Government Higher Secondary,Government,Urdu,Full Day,Grade 9,Female,82,0.524,2,68.0,41.0,Yes,61.4,18.0,49.5,No,0,8503046,1.5,No,No,Yes - Combined,No,No,No,Partial,No,Good,10.7
PKS002175,2025,Balochistan,Dera Murad Jamali,Semi-Urban,Madrasah,Government,Urdu,Evening,Grade 5,Female,203,0.569,5,90.7,40.6,Partial,46.7,22.0,,Yes,0,3286391,4.0,Yes,Yes,Yes - Combined,No,No,No,No,Yes,Poor,12.5
PKS002176,2022,Punjab,Gujrat,Semi-Urban,Private Higher Secondary,Community Based,English,Morning,Grade 4,Male,366,0.569,10,75.3,36.6,Yes,60.5,6.2,,No,759,415005,6.0,Yes,Yes,Yes - Separate,Yes,No,No,Yes,Yes,Good,17.4
PKS002177,2024,Balochistan,Turbat,Semi-Urban,Government Primary,Government,Urdu,Evening,Grade 7,Male,94,0.553,2,93.0,47.0,No,71.7,17.0,,No,0,6859042,4.0,Yes,No,Yes - Combined,Yes,No,Yes,No,No,Very Poor,111.5
PKS002178,2023,Sindh,Sukkur,Rural,Government Secondary,Government,English,Morning,Grade 4,Male,78,0.371,2,64.7,39.0,Partial,53.1,18.4,,No,0,4046810,5.0,No,Yes,Yes - Separate,No,Yes,Yes,Yes,No,Poor,18.5
PKS002179,2024,Islamabad (ICT),Islamabad,Rural,Private Higher Secondary,Government,English,Full Day,Grade 5,Female,536,0.408,11,69.9,48.7,Yes,47.7,34.7,,No,0,1316532,6.0,Yes,Yes,Yes - Separate,Yes,Yes,No,Yes,No,Fair,5.9
PKS002180,2025,Punjab,Bahawalpur,Remote,Government Secondary,Private,Urdu,Evening,Grade 9,Male,52,0.283,1,41.4,52.0,Yes,52.4,10.9,48.0,Yes,297,942026,5.0,Yes,Yes,Yes - Combined,No,Yes,No,Yes,No,Fair,9.1
PKS002181,2024,Punjab,Sialkot,Semi-Urban,Government Secondary,NGO/Trust,Pashto,Evening,Grade 10,Female,141,0.395,3,62.9,47.0,No,54.5,5.7,66.8,No,28,852963,4.0,Yes,No,No,No,No,Yes,Yes,Yes,Fair,16.2
PKS002182,2025,KPK,Nowshera,Rural,Private Higher Secondary,Private,English,Full Day,Grade 7,Male,195,0.501,5,49.2,39.0,Yes,79.3,8.8,,Yes,623,8087554,5.0,Yes,No,Yes - Separate,Yes,No,Yes,No,Yes,Fair,1.6
PKS002183,2024,Punjab,Multan,Rural,Government Primary,NGO/Trust,Urdu,Morning,Grade 5,Female,53,0.352,1,64.7,53.0,No,84.9,24.6,,Yes,324,3283869,3.0,Yes,No,No,No,Yes,Yes,No,No,Good,33.5
PKS002184,2023,KPK,Swat,Urban,Government Primary,Private,Urdu,Morning,Grade 12,Male,419,0.538,11,76.3,38.1,No,99.0,8.0,,No,277,1715023,3.0,No,No,Yes - Separate,No,Yes,No,No,Yes,Poor,14.8
